theta0,theta1,theta2,theta3,theta4,theta5,g
-4,58,-92,64,0,5,9
-4,59,-92,64,0,5,9
-4,61,-92,64,0,5,9
-4,61,-92,64,0,5,9
-4,62,-92,64,0,5,9
-4,63,-92,64,0,5,9
-4,64,-92,64,0,5,9
-4,65,-92,64,0,5,9
-4,65,-92,64,0,5,9
-4,65,-92,64,0,5,9
-4,66,-92,64,0,5,9
-4,66,-92,64,0,5,9
-4,66,-92,64,0,5,9
-4,66,-92,64,0,5,9
-4,66,-92,64,0,5,9
-4,66,-92,64,0,5,9
-4,66,-92,64,0,5,9
-4,66,-92,64,0,5,9
-4,66,-92,64,0,5,9
-4,66,-92,64,0,5,9
-4,66,-92,64,0,5,9
-4,66,-92,64,0,5,10
-4,66,-92,64,0,5,10
-4,66,-92,64,0,5,10
-4,66,-92,64,0,5,10
-4,66,-92,64,0,5,10
-4,66,-92,64,0,5,10
-4,66,-92,64,0,5,10
-4,66,-92,64,0,5,10
-4,66,-92,64,0,5,10
-4,66,-92,64,0,5,10
-4,66,-92,64,0,5,10
-4,66,-92,64,0,5,10
-4,66,-92,64,0,5,10
-4,66,-92,64,0,5,10
-4,66,-92,64,0,5,10
-4,66,-92,64,0,6,10
-4,66,-92,64,0,6,10
-4,66,-92,64,0,9,10
-4,66,-92,64,0,11,10
-4,66,-92,64,0,12,10
-4,66,-92,64,0,14,10
-4,66,-92,64,0,12,10
-4,66,-92,64,0,9,10
-4,66,-92,64,0,6,10
-4,66,-92,64,0,2,10
-4,66,-92,64,0,-2,10
-4,66,-92,64,0,-5,10
-4,66,-92,64,0,-7,10
-4,66,-92,64,0,-8,10
-4,66,-92,64,0,-9,10
-4,66,-92,64,0,-10,10
-4,66,-92,64,0,-10,10
-4,66,-92,64,0,-10,10
-4,66,-92,64,0,-10,10
-4,66,-92,64,0,-10,10
-4,66,-92,64,0,-10,10
-4,66,-92,64,0,-10,10
-4,66,-92,64,0,-10,10
-4,66,-92,64,0,-10,10
-4,66,-92,64,0,-10,10
-4,66,-92,64,0,-10,10
-4,66,-92,64,0,-10,10
-4,66,-92,64,0,-10,10
-4,66,-92,64,0,-10,10
-4,66,-92,64,0,-10,10
-5,66,-92,64,0,-10,10
-6,66,-92,64,0,-10,10
-8,66,-92,64,0,-10,10
-9,66,-92,64,0,-10,10
-11,66,-92,64,0,-10,10
-10,66,-92,64,0,-10,10
-6,66,-92,64,0,-10,10
0,66,-92,64,0,-10,10
5,66,-92,64,0,-10,10
9,66,-92,64,0,-10,10
12,66,-92,64,0,-10,10
14,66,-92,64,0,-10,10
15,66,-92,64,0,-10,10
16,66,-92,64,0,-10,10
17,66,-92,64,0,-10,10
16,66,-92,64,0,-10,10
15,66,-92,64,0,-10,10
14,66,-92,64,0,-10,10
13,66,-92,64,0,-10,10
13,66,-92,64,0,-10,10
12,66,-92,64,0,-10,10
12,66,-92,64,0,-10,10
12,66,-92,64,0,-10,10
12,66,-92,64,0,-10,10
12,66,-92,64,0,-10,10
12,66,-92,64,0,-10,10
12,66,-92,64,0,-10,10
12,66,-92,64,0,-10,10
12,66,-92,64,0,-10,10
12,66,-92,64,0,-10,10
12,66,-92,64,0,-10,10
12,65,-92,64,0,-10,10
12,63,-92,64,0,-10,10
12,61,-92,64,0,-10,10
12,59,-92,64,0,-10,10
12,57,-92,64,0,-10,10
12,55,-92,64,0,-10,10
12,54,-92,64,0,-10,10
12,53,-92,64,0,-10,10
12,52,-92,64,0,-10,10
12,51,-92,64,0,-10,10
12,51,-92,64,0,-10,10
12,51,-92,64,0,-10,10
12,50,-92,64,0,-10,10
12,50,-92,64,0,-10,10
12,50,-92,64,0,-10,10
12,50,-92,64,0,-10,10
12,50,-92,64,0,-10,10
12,50,-92,64,0,-10,10
12,50,-92,64,0,-10,10
12,50,-92,64,0,-10,10
12,50,-92,64,0,-10,10
12,50,-92,64,0,-10,10
12,50,-92,64,0,-10,10
12,50,-92,64,0,-10,10
12,50,-92,64,0,-10,10
12,50,-92,64,0,-10,10
12,50,-92,64,0,-10,10
12,50,-92,64,0,-10,10
12,50,-92,64,0,-10,10
12,50,-92,64,0,-10,10
12,50,-92,64,0,-10,10
12,49,-92,64,0,-10,10
12,49,-92,64,0,-10,10
12,49,-92,64,0,-10,10
12,49,-92,64,0,-10,10
12,49,-92,64,0,-10,10
12,49,-92,64,0,-10,10
12,49,-92,64,0,-10,10
12,48,-92,64,0,-10,10
12,48,-92,64,0,-10,10
12,48,-92,64,0,-10,10
12,48,-92,64,0,-10,10
12,48,-92,64,0,-10,10
12,48,-92,64,0,-10,10
12,48,-92,64,0,-10,10
12,48,-92,64,0,-10,10
12,48,-92,64,0,-10,10
12,48,-92,64,0,-10,10
12,48,-92,64,0,-10,10
12,48,-92,64,0,-10,10
12,48,-92,64,0,-10,10
12,48,-92,64,0,-10,10
12,48,-92,64,0,-10,10
12,48,-92,64,0,-10,10
12,48,-92,64,0,-10,10
12,48,-92,64,0,-10,10
12,48,-92,64,0,-10,10
12,48,-92,64,0,-10,10
12,48,-92,64,0,-8,10
12,48,-92,64,0,-7,10
12,48,-92,64,0,-7,10
12,48,-92,64,0,-6,10
12,48,-92,64,0,-6,10
12,48,-92,64,0,-6,10
12,48,-92,64,0,-5,10
12,48,-92,64,0,-5,10
12,48,-92,64,0,-5,10
12,48,-92,64,0,-5,10
12,48,-92,64,0,-5,10
12,48,-92,64,0,-5,10
12,48,-92,64,0,-5,10
12,48,-92,64,0,-5,10
12,48,-92,64,0,-5,10
12,48,-92,64,0,-5,10
12,48,-92,64,0,-5,10
12,48,-92,64,0,-5,10
12,48,-92,64,0,-5,10
12,48,-92,64,0,-5,10
12,48,-92,64,0,-5,10
12,48,-92,64,0,-5,10
12,48,-92,64,0,-5,10
12,48,-92,64,0,-5,10
12,48,-92,64,0,-5,10
12,48,-92,65,0,-5,10
12,48,-92,66,0,-5,10
12,48,-92,67,0,-5,10
12,48,-92,68,0,-5,10
12,48,-92,68,0,-5,10
12,48,-92,68,0,-5,10
12,48,-92,69,0,-5,10
12,48,-92,69,0,-5,10
12,48,-92,69,0,-5,10
12,48,-92,69,0,-5,10
12,48,-92,69,0,-5,10
12,48,-92,70,0,-5,10
12,48,-92,70,0,-5,10
12,48,-92,70,0,-5,10
12,48,-92,71,0,-5,10
12,48,-92,71,0,-5,10
12,48,-92,71,0,-5,10
12,48,-92,71,0,-5,10
12,48,-92,71,0,-5,10
12,48,-92,71,0,-5,10
12,48,-92,71,0,-5,10
12,48,-92,71,0,-5,10
12,48,-92,71,0,-5,10
12,48,-92,71,0,-5,10
12,48,-92,71,0,-5,10
12,48,-92,71,0,-5,10
12,48,-92,71,0,-5,10
12,48,-92,71,0,-5,10
12,48,-92,71,0,-5,10
12,48,-92,71,0,-5,10
12,48,-92,71,0,-5,10
12,48,-92,71,0,-5,10
12,48,-92,71,0,-5,10
12,48,-92,71,0,-5,10
12,48,-92,71,0,-5,10
12,48,-92,71,0,-5,10
12,48,-92,71,0,-5,10
12,48,-92,71,0,-5,10
12,48,-92,71,0,-5,10
12,48,-92,71,0,-5,10
12,48,-92,71,0,-5,10
12,48,-92,71,0,-5,10
12,48,-92,71,0,-5,10
12,48,-92,71,0,-5,10
12,48,-92,71,0,-5,10
12,48,-92,71,0,-5,10
12,48,-92,71,0,-5,10
12,48,-92,71,0,-5,10
12,48,-92,71,0,-5,10
12,48,-92,71,0,-5,10
12,47,-92,71,0,-5,10
12,47,-92,71,0,-5,10
12,47,-92,71,0,-5,10
12,47,-92,71,0,-5,10
12,47,-92,71,0,-5,10
12,47,-92,71,0,-5,10
12,47,-92,71,0,-5,10
12,47,-92,71,0,-5,10
12,47,-92,71,0,-5,10
12,47,-92,71,0,-5,10
12,47,-92,71,0,-5,10
12,47,-92,71,0,-5,10
12,47,-92,71,0,-5,10
12,47,-92,71,0,-5,10
12,46,-92,71,0,-5,10
12,46,-92,71,0,-5,10
12,46,-92,71,0,-5,10
12,46,-92,71,0,-5,10
12,45,-92,71,0,-5,10
12,45,-92,71,0,-5,10
12,45,-92,71,0,-5,10
12,45,-92,71,0,-5,10
12,45,-92,71,0,-5,10
12,45,-92,71,0,-5,10
12,45,-92,71,0,-5,10
12,45,-92,71,0,-5,10
12,45,-92,71,0,-5,10
12,45,-92,71,0,-5,10
12,45,-92,71,0,-5,10
12,45,-92,71,0,-5,10
12,45,-92,71,0,-5,10
12,45,-92,71,0,-5,10
12,45,-92,71,0,-5,10
12,45,-92,71,0,-5,10
12,45,-92,71,0,-5,10
12,45,-92,71,0,-5,10
12,45,-92,71,0,-5,10
12,45,-92,71,0,-5,10
12,45,-92,71,0,-5,10
12,45,-92,71,0,-5,10
12,45,-92,71,0,-5,10
12,45,-92,71,0,-5,10
12,45,-92,71,0,-5,10
12,45,-92,71,0,-5,10
12,45,-92,71,0,-5,10
12,45,-92,71,0,-5,10
12,45,-92,71,0,-5,10
12,45,-92,71,0,-5,10
12,45,-92,71,0,-5,10
12,46,-92,71,0,-5,10
12,46,-92,71,0,-5,10
12,46,-92,71,0,-5,10
12,46,-92,71,0,-5,10
12,46,-92,71,0,-5,10
12,47,-92,71,0,-5,10
12,47,-92,71,0,-5,10
12,47,-92,71,0,-5,10
12,47,-92,71,0,-5,10
12,47,-92,71,0,-5,10
12,47,-92,71,0,-5,10
12,47,-92,71,0,-5,10
12,47,-92,71,0,-5,10
12,47,-92,71,0,-5,10
12,47,-92,71,0,-5,10
12,47,-92,71,0,-5,10
12,47,-92,71,0,-5,10
12,48,-92,71,0,-5,10
12,48,-92,71,0,-5,10
12,48,-92,71,0,-5,10
12,48,-92,71,0,-5,10
12,48,-92,71,0,-5,10
12,48,-92,71,0,-5,10
12,48,-92,71,0,-5,10
12,48,-92,71,0,-5,10
12,48,-92,71,0,-5,10
12,48,-92,71,0,-5,10
12,48,-92,71,0,-5,10
12,47,-92,71,0,-5,10
12,47,-92,71,0,-5,10
12,47,-92,71,0,-5,10
12,47,-92,71,0,-5,10
12,47,-92,71,0,-5,10
12,47,-92,71,0,-5,10
12,47,-92,71,0,-5,10
12,47,-92,71,0,-5,10
12,47,-92,71,0,-5,10
12,47,-92,71,0,-5,10
12,47,-92,71,0,-5,10
12,47,-92,71,0,-5,10
12,47,-92,71,0,-5,10
12,47,-92,71,0,-5,10
12,47,-92,71,0,-5,10
12,47,-92,71,0,-5,10
12,47,-92,71,0,-5,10
12,47,-92,71,0,-5,10
12,47,-92,71,0,-5,10
12,47,-92,71,0,-5,10
12,47,-92,71,0,-5,10
12,47,-92,71,0,-5,10
12,47,-92,71,0,-5,10
12,47,-92,71,0,-5,10
12,47,-92,71,0,-5,10
12,47,-92,71,0,-5,10
12,47,-92,71,0,-5,10
12,47,-92,71,0,-5,10
12,47,-92,71,0,-5,10
12,47,-92,71,0,-5,10
12,47,-92,71,0,-5,10
12,47,-92,71,0,-5,10
12,47,-92,71,0,-5,10
12,47,-92,71,0,-5,10
12,47,-92,71,0,-5,10
12,47,-92,71,0,-5,10
12,47,-92,71,0,-5,10
12,47,-92,71,0,-5,10
12,47,-92,71,0,-5,10
12,47,-92,71,0,-4,10
12,47,-92,71,0,-3,10
12,47,-92,71,0,-3,10
12,47,-92,71,0,-2,10
12,47,-92,71,0,-2,10
12,47,-92,71,0,-2,10
12,47,-92,71,0,-3,10
12,47,-92,71,0,-4,10
12,47,-92,71,0,-5,10
12,47,-92,71,0,-6,10
12,47,-92,71,0,-7,10
12,47,-92,71,0,-7,10
12,47,-92,71,0,-8,10
12,47,-92,71,0,-8,10
12,47,-92,71,0,-8,10
12,47,-92,71,0,-8,10
12,47,-92,71,0,-8,10
12,47,-92,71,0,-8,10
12,47,-92,71,0,-8,10
12,47,-92,71,0,-9,10
12,47,-92,71,0,-9,10
12,47,-92,71,0,-9,10
12,47,-92,71,0,-9,10
12,47,-92,71,0,-9,10
12,47,-92,71,0,-9,10
12,47,-92,71,0,-9,10
12,47,-92,71,0,-9,10
12,47,-92,71,0,-9,10
12,47,-92,71,0,-9,10
12,47,-92,71,0,-9,10
12,47,-92,71,0,-9,10
12,47,-92,71,0,-9,10
12,47,-92,71,0,-9,10
12,47,-92,71,0,-9,10
12,47,-92,71,0,-9,10
12,47,-92,71,0,-9,10
12,47,-92,71,0,-9,10
12,47,-92,71,0,-9,10
12,47,-92,71,0,-9,10
12,47,-92,71,0,-9,10
12,47,-92,71,0,-9,10
12,47,-92,71,0,-9,10
12,47,-92,71,0,-9,10
12,47,-92,71,0,-9,10
12,47,-92,71,0,-9,10
12,47,-92,71,0,-9,10
12,47,-92,71,0,-9,10
12,47,-92,71,0,-9,10
12,47,-92,71,0,-9,10
12,47,-92,71,0,-9,10
12,47,-92,71,0,-9,10
12,47,-92,71,0,-9,10
12,47,-92,71,0,-9,10
12,47,-92,71,0,-9,10
12,47,-92,71,0,-9,10
12,47,-92,71,0,-9,10
12,47,-92,71,0,-9,10
12,47,-92,71,0,-9,10
12,47,-92,71,0,-9,10
12,47,-92,71,0,-9,10
12,47,-92,71,0,-9,10
12,47,-92,71,0,-9,10
12,47,-92,71,0,-9,10
12,47,-92,71,0,-9,10
12,47,-92,71,0,-9,10
12,47,-92,71,0,-9,10
12,47,-92,71,0,-9,10
12,47,-92,71,0,-9,10
12,47,-92,71,0,-9,10
12,47,-92,71,0,-9,10
12,47,-92,71,0,-9,10
12,47,-92,71,0,-9,10
12,47,-92,71,0,-9,10
12,47,-92,71,0,-9,10
12,47,-92,71,0,-9,10
12,47,-92,71,0,-9,10
12,47,-92,71,0,-9,10
12,47,-92,71,0,-9,10
12,47,-92,71,0,-9,10
12,47,-92,71,0,-9,10
12,47,-92,71,0,-9,10
12,47,-92,71,0,-9,10
12,47,-92,71,0,-9,10
12,47,-92,71,0,-9,10
12,47,-92,71,0,-9,10
12,47,-92,71,0,-9,10
12,47,-92,71,0,-9,10
12,47,-92,71,0,-9,10
12,47,-92,71,0,-9,10
12,47,-92,71,0,-9,10
12,47,-92,71,0,-9,10
12,47,-92,71,0,-9,10
12,47,-92,71,0,-9,10
12,47,-92,71,0,-9,10
12,47,-92,71,0,-9,10
12,47,-92,71,0,-9,10
12,47,-92,71,0,-9,10
12,47,-92,71,0,-9,10
12,47,-92,71,0,-9,10
12,47,-92,71,0,-9,10
12,47,-92,71,0,-9,10
12,47,-92,71,0,-9,10
12,47,-92,71,0,-9,10
12,47,-92,71,0,-9,10
12,47,-92,71,0,-9,10
12,47,-92,71,0,-9,10
12,47,-92,71,0,-9,10
12,47,-92,71,0,-9,10
12,47,-92,71,0,-9,10
12,47,-92,71,0,-9,10
12,46,-92,71,0,-9,10
12,46,-92,71,0,-9,10
12,46,-92,71,0,-9,10
12,46,-92,71,0,-9,10
12,45,-92,71,0,-9,10
12,45,-92,71,0,-9,10
12,45,-92,71,0,-9,10
12,45,-92,71,0,-9,10
12,45,-92,71,0,-9,10
12,45,-92,71,0,-9,10
12,45,-92,71,0,-9,10
12,46,-92,71,0,-9,10
12,46,-92,71,0,-9,10
12,46,-92,71,0,-9,10
12,46,-92,71,0,-9,10
12,46,-92,71,0,-9,10
12,46,-92,71,0,-9,10
12,47,-92,71,0,-9,10
12,47,-92,71,0,-9,10
12,47,-92,71,0,-9,10
12,47,-92,71,0,-9,10
12,47,-92,71,0,-9,10
12,47,-92,71,0,-9,10
12,47,-92,71,0,-9,10
12,47,-92,71,0,-9,10
12,47,-92,71,0,-9,10
12,47,-92,71,0,-9,10
12,47,-92,71,0,-9,10
12,47,-92,71,0,-9,10
12,47,-92,71,0,-9,10
12,47,-92,71,0,-9,10
12,47,-92,71,0,-9,10
12,47,-92,71,0,-9,10
12,47,-92,71,0,-9,10
12,47,-92,71,0,-9,10
12,47,-92,71,0,-9,10
12,47,-92,71,0,-9,10
12,47,-92,71,0,-9,10
12,47,-92,71,0,-9,10
12,47,-92,71,0,-9,10
12,47,-92,71,0,-9,10
12,47,-92,71,0,-9,10
12,47,-92,71,0,-9,10
12,47,-92,71,0,-9,10
12,47,-92,71,0,-9,10
12,47,-92,71,0,-9,10
12,47,-92,71,0,-9,10
12,47,-92,71,0,-9,10
12,47,-92,71,0,-9,10
12,47,-92,71,0,-9,10
12,47,-92,71,0,-9,10
12,47,-92,71,0,-9,10
12,47,-92,71,0,-9,10
12,47,-92,71,0,-9,10
12,47,-92,71,0,-9,10
12,47,-92,71,0,-9,10
12,47,-92,71,0,-9,10
12,47,-92,71,0,-9,10
12,47,-92,71,0,-9,10
12,47,-92,71,0,-9,10
12,47,-92,71,0,-9,10
12,47,-92,71,0,-9,9
12,47,-92,71,0,-9,7
12,47,-92,71,0,-9,6
12,47,-92,71,0,-9,4
12,47,-92,71,0,-9,3
12,47,-92,71,0,-9,2
12,47,-92,71,0,-9,1
12,47,-92,71,0,-9,1
12,47,-92,71,0,-9,0
12,47,-92,71,0,-9,0
12,47,-92,71,0,-9,0
12,47,-92,71,0,-9,0
12,47,-92,71,0,-9,0
12,47,-92,71,0,-9,0
12,47,-92,71,0,-9,0
12,47,-92,71,0,-9,0
12,47,-92,71,0,-9,0
12,47,-92,71,0,-9,0
12,47,-92,71,0,-9,0
12,47,-92,71,0,-9,0
12,47,-92,71,0,-9,0
12,47,-92,71,0,-9,0
12,47,-92,71,0,-9,0
12,47,-92,71,0,-9,0
12,47,-92,71,0,-9,0
12,48,-92,71,0,-9,0
12,49,-92,71,0,-9,0
12,50,-92,71,0,-9,0
12,51,-92,71,0,-9,0
12,53,-92,71,0,-9,0
12,54,-92,71,0,-9,0
12,55,-92,71,0,-9,0
12,56,-92,71,0,-9,0
12,57,-92,71,0,-9,0
12,57,-92,71,0,-9,0
12,57,-92,71,0,-9,0
12,57,-92,71,0,-9,0
12,57,-92,71,0,-9,0
12,57,-92,71,0,-9,0
12,58,-92,71,0,-9,0
12,58,-92,71,0,-9,0
12,58,-92,71,0,-9,0
12,58,-92,71,0,-9,0
12,58,-92,71,0,-9,0
12,58,-92,71,0,-9,0
12,58,-92,71,0,-9,0
12,58,-92,71,0,-9,0
11,58,-92,71,0,-9,0
8,58,-92,71,0,-9,0
5,58,-92,71,0,-9,0
3,58,-92,71,0,-9,0
2,58,-92,71,0,-9,0
1,58,-92,71,0,-9,0
0,58,-92,71,0,-9,0
0,58,-92,71,0,-9,0
-1,58,-92,71,0,-9,0
-1,58,-92,71,0,-9,0
-2,58,-92,71,0,-9,0
-3,58,-92,71,0,-9,0
-3,58,-92,71,0,-9,0
-4,58,-92,71,0,-9,0
-6,58,-92,71,0,-9,0
-8,58,-92,71,0,-9,0
-9,58,-92,71,0,-9,0
-10,58,-92,71,0,-9,0
-11,58,-92,71,0,-9,0
-11,58,-92,71,0,-9,0
-12,58,-92,71,0,-9,0
-12,58,-92,71,0,-9,0
-12,58,-92,71,0,-9,0
-12,58,-92,71,0,-9,0
-12,58,-92,71,0,-9,0
-12,58,-92,71,0,-9,0
-12,58,-92,71,0,-9,0
-12,58,-92,71,0,-9,0
-12,58,-92,71,0,-9,0
-13,58,-92,71,0,-9,0
-13,58,-92,71,0,-9,0
-13,58,-92,71,0,-9,0
-13,58,-92,71,0,-9,0
-13,58,-92,71,0,-9,0
-13,58,-92,71,0,-9,0
-13,58,-92,71,0,-9,0
-13,58,-92,71,0,-9,0
-13,58,-92,71,0,-9,0
-13,58,-92,71,0,-9,0
-13,58,-92,71,0,-9,0
-13,58,-92,71,0,-9,0
-13,58,-92,71,0,-9,0
-13,58,-92,71,0,-9,0
-13,58,-92,71,0,-9,0
-13,58,-92,71,0,-9,0
-13,58,-92,71,0,-9,0
-13,58,-92,71,0,-9,0
-13,58,-92,71,0,-9,0
-13,58,-92,71,0,-9,0
-13,58,-92,71,0,-9,0
-13,58,-92,71,0,-9,0
-13,58,-92,71,0,-9,0
-13,57,-92,71,0,-9,0
-13,56,-92,71,0,-9,0
-13,56,-92,71,0,-9,0
-13,55,-92,71,0,-9,0
-13,55,-92,71,0,-9,0
-13,55,-92,71,0,-9,0
-13,55,-92,71,0,-9,0
-13,55,-92,71,0,-9,0
-13,54,-92,71,0,-9,0
-13,54,-92,71,0,-9,0
-13,54,-92,71,0,-9,0
-13,54,-92,71,0,-9,0
-13,54,-92,71,0,-9,0
-13,54,-92,71,0,-9,0
-13,54,-92,71,0,-9,0
-13,54,-92,71,0,-9,0
-13,54,-92,71,0,-9,0
-13,54,-92,71,0,-9,0
-13,54,-92,71,0,-9,0
-13,54,-92,71,0,-9,0
-13,54,-92,71,0,-9,0
-13,54,-92,71,0,-9,0
-13,54,-92,71,0,-9,0
-13,54,-92,71,0,-9,0
-13,54,-92,71,0,-9,0
-13,54,-92,71,0,-9,0
-13,54,-92,71,0,-9,0
-13,54,-92,71,0,-9,0
-13,54,-92,70,0,-9,0
-13,54,-92,70,0,-9,0
-13,54,-92,70,0,-9,0
-13,54,-92,70,0,-9,0
-13,54,-92,70,0,-9,0
-13,54,-92,70,0,-9,0
-13,54,-92,70,0,-9,0
-13,54,-92,70,0,-9,0
-13,54,-92,70,0,-9,0
-13,54,-92,70,0,-9,0
-13,54,-92,70,0,-9,0
-13,54,-92,70,0,-9,0
-13,54,-92,70,0,-9,0
-13,54,-92,70,0,-9,0
-13,55,-92,70,0,-9,0
-13,56,-92,70,0,-9,0
-13,57,-92,70,0,-9,0
-13,57,-92,70,0,-9,0
-13,58,-92,70,0,-9,0
-13,59,-92,70,0,-9,0
-13,59,-92,70,0,-9,0
-13,59,-92,70,0,-9,0
-13,59,-92,70,0,-9,0
-13,60,-92,70,0,-9,0
-13,60,-92,70,0,-9,0
-13,60,-92,70,0,-9,0
-13,60,-92,70,0,-9,0
-13,60,-92,70,0,-9,0
-13,60,-92,70,0,-9,0
-13,60,-92,70,0,-9,0
-13,60,-92,70,0,-9,0
-13,60,-92,70,0,-9,0
-13,60,-92,69,0,-9,0
-13,60,-92,69,0,-9,0
-13,60,-92,68,0,-9,0
-13,60,-92,67,0,-9,0
-13,60,-92,67,0,-9,0
-13,60,-92,65,0,-9,0
-13,60,-92,64,0,-9,0
-13,60,-92,63,0,-9,0
-13,60,-92,62,0,-9,0
-13,60,-92,61,0,-9,0
-13,60,-92,61,0,-9,0
-13,60,-92,61,0,-9,0
-13,60,-92,61,0,-9,0
-13,60,-92,60,0,-9,0
-13,60,-92,59,0,-9,0
-13,60,-92,58,0,-9,0
-13,60,-92,58,0,-9,0
-13,60,-92,58,0,-9,0
-13,60,-92,57,0,-9,0
-13,60,-92,57,0,-9,0
-13,60,-92,57,0,-9,0
-13,60,-92,57,0,-9,0
-13,60,-92,57,0,-9,0
-13,60,-92,57,0,-9,0
-13,60,-92,57,0,-9,0
-13,60,-92,57,0,-9,0
-13,60,-92,57,0,-9,0
-13,60,-92,57,0,-9,0
-13,60,-92,57,0,-9,0
-13,60,-92,57,0,-9,0
-13,60,-92,57,0,-9,0
-13,60,-92,57,0,-9,0
-13,60,-92,57,0,-9,0
-13,60,-92,57,0,-9,0
-13,60,-92,57,0,-9,0
-13,60,-92,57,0,-9,0
-13,60,-92,57,0,-9,0
-13,60,-92,57,0,-9,0
-13,60,-92,57,0,-9,0
-13,60,-92,57,0,-9,0
-13,60,-92,57,0,-9,0
-13,60,-92,57,0,-9,0
-13,60,-92,57,0,-8,0
-13,60,-92,57,0,-7,0
-13,60,-92,57,0,-7,0
-13,60,-92,57,0,-6,0
-13,60,-92,57,0,-5,0
-13,60,-92,57,0,-5,0
-13,60,-92,57,0,-4,0
-13,60,-92,57,0,-4,0
-13,60,-92,57,0,-3,0
-13,60,-92,57,0,-3,0
-13,60,-92,57,0,-2,0
-13,60,-92,57,0,-2,0
-13,60,-92,57,0,-1,0
-13,60,-92,57,0,-1,0
-13,60,-92,57,0,-1,0
-13,60,-92,57,0,-1,0
-13,60,-92,57,0,-1,0
-13,60,-92,57,0,-1,0
-13,60,-92,57,0,-1,0
-13,60,-92,57,0,-1,0
-13,60,-92,57,0,-1,0
-13,60,-92,57,0,-1,0
-13,60,-92,57,0,-1,0
-13,60,-92,57,0,-1,0
-13,60,-92,57,0,-1,0
-13,60,-92,57,0,-1,0
-13,60,-92,57,0,-1,0
-13,60,-92,57,0,-1,0
-13,60,-92,57,0,-1,0
-13,60,-92,57,0,-1,0
-13,60,-92,57,0,-1,0
-13,60,-92,57,0,-1,0
-13,60,-92,57,0,-1,0
-13,60,-92,57,0,-1,0
-13,60,-92,57,0,-1,0
-13,60,-92,57,0,-1,0
-13,60,-92,57,0,-1,0
-13,59,-92,57,0,-1,0
-13,58,-92,57,0,-1,0
-13,57,-92,57,0,-1,0
-13,57,-92,57,0,-1,0
-13,57,-92,57,0,-1,0
-13,57,-92,57,0,-1,0
-13,57,-92,57,0,-1,0
-13,57,-92,57,0,-1,0
-13,57,-92,57,0,-1,0
-13,57,-92,57,0,-1,0
-13,57,-92,57,0,-1,0
-13,57,-92,57,0,-1,0
-13,57,-92,57,0,-1,0
-13,57,-92,57,0,-1,0
-13,57,-92,57,0,-1,0
-13,56,-92,57,0,-1,0
-13,56,-92,57,0,-1,0
-13,56,-92,57,0,-1,0
-13,56,-92,57,0,-1,0
-13,56,-92,57,0,-1,0
-13,56,-92,57,0,-1,0
-13,56,-92,57,0,-1,0
-13,56,-92,57,0,-1,0
-13,56,-92,57,0,-1,0
-13,56,-92,57,0,-1,0
-13,56,-92,57,0,-1,0
-13,56,-92,57,0,-1,0
-13,56,-92,57,0,-1,0
-13,56,-92,57,0,-1,0
-13,56,-92,57,0,-1,0
-13,56,-92,57,0,-1,0
-13,56,-92,57,0,-1,0
-13,56,-92,57,0,-1,0
-13,56,-92,57,0,-1,0
-13,56,-92,57,0,-1,0
-13,56,-92,57,0,-1,0
-13,56,-92,57,0,-1,0
-13,56,-92,57,0,-1,0
-13,55,-92,57,0,-1,0
-13,55,-92,57,0,-1,0
-13,55,-92,57,0,-1,0
-13,55,-92,57,0,-1,0
-13,55,-92,57,0,-1,0
-13,55,-92,57,0,-1,0
-13,55,-92,57,0,-1,0
-13,55,-92,57,0,-1,0
-13,55,-92,57,0,-1,0
-13,55,-92,57,0,-1,0
-13,55,-92,57,0,-1,0
-13,55,-92,57,0,-1,0
-13,55,-92,57,0,-1,0
-13,55,-92,57,0,-1,0
-13,55,-92,57,0,-1,0
-13,55,-92,57,0,-1,0
-13,55,-92,57,0,-1,0
-13,55,-92,57,0,-1,0
-13,55,-92,57,0,-1,0
-13,55,-92,57,0,-1,0
-13,55,-92,57,0,-1,0
-13,55,-92,57,0,-1,0
-13,55,-92,57,0,-1,0
-13,55,-92,57,0,-1,0
-13,55,-92,57,0,-1,1
-13,55,-92,57,0,-1,1
-13,55,-92,57,0,-1,2
-13,55,-92,57,0,-1,4
-13,55,-92,57,0,-1,5
-13,55,-92,57,0,-1,7
-13,55,-92,57,0,-1,8
-13,55,-92,57,0,-1,9
-13,55,-92,57,0,-1,9
-13,55,-92,57,0,-1,9
-13,55,-92,57,0,-1,10
-13,55,-92,57,0,-1,10
-13,55,-92,57,0,-1,10
-13,55,-92,57,0,-1,10
-13,55,-92,57,0,-1,10
-13,55,-92,57,0,-1,10
-13,55,-92,57,0,-1,10
-13,55,-92,57,0,-1,10
-13,55,-92,57,0,-1,10
-13,55,-92,57,0,-1,10
-13,55,-92,57,0,-1,10
-13,55,-92,57,0,-1,10
-13,55,-92,57,0,-1,10
-13,55,-92,57,0,-1,10
-13,55,-92,57,0,-1,10
-13,55,-92,57,0,-1,10
-13,55,-92,57,0,-1,10
-13,55,-92,57,0,-1,10
-13,55,-92,57,0,-1,10
-13,55,-92,57,0,-1,10
-13,55,-92,57,0,-1,10
-13,55,-92,57,0,-1,10
-13,55,-92,57,0,-1,10
-13,55,-92,57,0,-1,10
-13,55,-92,57,0,-1,10
-13,55,-92,57,0,-1,10
-13,55,-92,57,0,-1,10
